Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NCX,DHANIYA11JUN26PE10500FJUN26,5,10,DHANIYA,DHANIYA11JUN26PE10500FJUN26,11-JUN-2026,OPTFUT,PE,10500,1,
NCX,DHANIYA11JUN26CE12300FJUN26,5,10,DHANIYA,DHANIYA11JUN26CE12300FJUN26,11-JUN-2026,OPTFUT,CE,12300,1,
NCX,DHANIYA11JUN26CE12100FJUN26,5,10,DHANIYA,DHANIYA11JUN26CE12100FJUN26,11-JUN-2026,OPTFUT,CE,12100,1,
NCX,DHANIYA11JUN26PE12600FJUN26,5,10,DHANIYA,DHANIYA11JUN26PE12600FJUN26,11-JUN-2026,OPTFUT,PE,12600,1,
NCX,DHANIYA11JUN26PE11300FJUN26,5,10,DHANIYA,DHANIYA11JUN26PE11300FJUN26,11-JUN-2026,OPTFUT,PE,11300,1,
NCX,YELLOWP19JUN2026,5,10,YELLOWP,YELLOWP19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,YELLOWP20MAY2026,5,10,YELLOWP,YELLOWP20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,TMCFGRNZM20AUG2026,5,10,TMCFGRNZM,TMCFGRNZM20AUG2026,20-AUG-2026,FUTCOM,XX,-0.01,2,
NCX,TMCFGRNZM19JUN2026,5,10,TMCFGRNZM,TMCFGRNZM19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,2,
NCX,TMCFGRNZM20MAY2026,5,10,TMCFGRNZM,TMCFGRNZM20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,2,
NCX,SUNOIL29MAY2026,5,100,SUNOIL,SUNOIL29MAY2026,29-MAY-2026,FUTCOM,XX,-0.01,0.1,
NCX,STEEL20MAY2026,10,1,STEEL,STEEL20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,10,
NCX,SESAMESEED20MAY2026,5,10,SESAMESEED,SESAMESEED20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,5,
NCX,MAIZE19JUN2026,10,10,MAIZE,MAIZE19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,MAIZE20MAY2026,10,10,MAIZE,MAIZE20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,KAPAS26FEB2027,1,200,KAPAS,KAPAS26FEB2027,26-FEB-2027,FUTCOM,XX,-0.01,0.5,
NCX,KAPAS30NOV2026,1,200,KAPAS,KAPAS30NOV2026,30-NOV-2026,FUTCOM,XX,-0.01,0.5,
NCX,JEERAUNJHA19JUN2026,3,10,JEERAUNJHA,JEERAUNJHA19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,5,
NCX,JEERAUNJHA20MAY2026,3,10,JEERAUNJHA,JEERAUNJHA20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI19JUN2026,1,10,JEERAMINI,JEERAMINI19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI20MAY2026,1,10,JEERAMINI,JEERAMINI20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,5,
NCX,ISABGOL19JUN2026,3,10,ISABGOL,ISABGOL19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,5,
NCX,ISABGOL20MAY2026,3,10,ISABGOL,ISABGOL20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,5,
NCX,GUARSEED1020AUG2026,5,10,GUARSEED10,GUARSEED1020AUG2026,20-AUG-2026,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1020JUL2026,5,10,GUARSEED10,GUARSEED1020JUL2026,20-JUL-2026,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1019JUN2026,5,10,GUARSEED10,GUARSEED1019JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1020MAY2026,5,10,GUARSEED10,GUARSEED1020MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520AUG2026,5,10,GUARGUM5,GUARGUM520AUG2026,20-AUG-2026,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520JUL2026,5,10,GUARGUM5,GUARGUM520JUL2026,20-JUL-2026,FUTCOM,XX,-0.01,1,
NCX,GUARGUM519JUN2026,5,10,GUARGUM5,GUARGUM519JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520MAY2026,5,10,GUARGUM5,GUARGUM520MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,GROUNDNUT20MAY2026,5,10,GROUNDNUT,GROUNDNUT20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,DHANIYA20AUG2026,5,10,DHANIYA,DHANIYA20AUG2026,20-AUG-2026,FUTCOM,XX,-0.01,2,
NCX,DHANIYA19JUN2026,5,10,DHANIYA,DHANIYA19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,2,
NCX,DHANIYA20MAY2026,5,10,DHANIYA,DHANIYA20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,2,
NCX,COTWASOIL19JUN2026,1,100,COTWASOIL,COTWASOIL19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,0.1,
NCX,COTWASOIL20MAY2026,1,100,COTWASOIL,COTWASOIL20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,0.1,
NCX,COTTON19FEB2027,1,25,COTTON,COTTON19FEB2027,19-FEB-2027,FUTCOM,XX,-0.01,10,
NCX,COTTON20NOV2026,1,25,COTTON,COTTON20NOV2026,20-NOV-2026,FUTCOM,XX,-0.01,10,
NCX,COTTON20JUL2026,1,25,COTTON,COTTON20JUL2026,20-JUL-2026,FUTCOM,XX,-0.01,10,
NCX,COTTON19JUN2026,1,25,COTTON,COTTON19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,10,
NCX,COTTON20MAY2026,1,25,COTTON,COTTON20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,10,
NCX,COCUDAKL19JUN2026,10,10,COCUDAKL,COCUDAKL19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,COCUDAKL20MAY2026,10,10,COCUDAKL,COCUDAKL20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,CASTOROIL19JUN2026,2,100,CASTOROIL,CASTOROIL19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,0.5,
NCX,CASTOROIL20MAY2026,2,100,CASTOROIL,CASTOROIL20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,0.5,
NCX,CASTOR19JUN2026,5,10,CASTOR,CASTOR19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,CASTOR20MAY2026,5,10,CASTOR,CASTOR20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
NCX,BARLEYJPR20JUL2026,10,10,BARLEYJPR,BARLEYJPR20JUL2026,20-JUL-2026,FUTCOM,XX,-0.01,0.5,
NCX,BARLEYJPR19JUN2026,10,10,BARLEYJPR,BARLEYJPR19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,0.5,
NCX,BARLEYJPR20MAY2026,10,10,BARLEYJPR,BARLEYJPR20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,0.5,
NCX,BAJRA19JUN2026,10,10,BAJRA,BAJRA19JUN2026,19-JUN-2026,FUTCOM,XX,-0.01,1,
NCX,BAJRA20MAY2026,10,10,BAJRA,BAJRA20MAY2026,20-MAY-2026,FUTCOM,XX,-0.01,1,
